id,company_id,report_month,employees_total,recruited_new,resigned_total,net_growth,shortage_total,shortage_detail,notes,created_at,updated_at
03339998-5b28-4c08-a2a1-35e6360c66af,23992ab3-034f-4b23-930e-0c12c45e6e0e,2023-01-01,25,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
03341ddb-82b0-4773-95ef-7da2016757ff,8fa70c79-c002-48d7-bbf9-49b2ddd08bb5,2024-08-01,15,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:22.029595+00
03358af9-d5ee-4377-b8cd-4f89780ebeeb,13744433-b29c-4455-a835-4b569db2b696,2023-03-01,36,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:06.98503+00
0337807a-4d51-4ce8-8652-ca564623d593,f19fafc1-f9c5-4bf2-8a50-8bdd39261473,2025-02-01,25,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
033cb4d7-2025-47ec-9d66-28cae664c109,d5493169-b3a0-4f2f-8852-7e0684234be6,2025-09-01,9,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
034665b3-47b7-4608-83cc-91d7674ca848,0d5b8626-0223-4986-a074-d571354dab3b,2023-03-01,66,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
0362d2f5-3230-47fd-9004-d52386c00598,84bde0c3-1d72-48b6-9364-39100200b0d1,2024-04-01,23,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
03639bef-7884-4d44-af1c-55ee8449e053,d570fb14-717c-42d1-8d92-44e4cdca9c3c,2024-04-01,70,1,1,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
03857a78-5143-48ae-a0df-383c0ac33d71,0e50fcfa-b6fc-410d-a901-bf5aa90d0a78,2024-03-01,48,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:20.379944+00
03892113-1eb8-4fdb-9e94-5a89c4ead024,535bef61-81c4-4467-9cd3-578b7db14f72,2025-09-01,26,1,3,-2,1,"{""mgmt"":1,""tech"":0,""general"":0}",Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
038d1092-0d31-4919-a3bc-77db8736f0a2,d3703a54-c6c3-49dc-ad75-8e13ce9ded94,2025-02-01,50,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
039199af-b596-4c36-95a1-d471cc357604,23992ab3-034f-4b23-930e-0c12c45e6e0e,2024-01-01,25,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
0394b94b-f39c-44d7-95e0-64083a7a97b7,f1f2cc1d-9f63-44f6-9dfa-e0602521d2f8,2024-01-01,9,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:15.995765+00
03968aff-5a30-426f-a2fe-19b865259d4f,524e98ef-0e12-430c-82f2-74427849f938,2024-05-01,192,2,4,-2,5,"{""mgmt"":1,""tech"":0,""general"":4}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:20.379944+00
039698f9-ab15-41d5-b3d1-f145f738267b,ccedb1fd-9651-4875-b7c2-575062620552,2025-03-01,28,3,0,3,6,"{""mgmt"":1,""tech"":2,""general"":3}",Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
03992020-c9e9-41bd-bd5d-a162e9fd280e,debc4db4-0804-4d84-b813-7850add6db01,2024-09-01,195,6,3,3,9,"{""mgmt"":2,""tech"":2,""general"":5}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
03a48d88-eb0a-4547-a406-073e3bc9886a,2e3903ec-4d28-4c18-acac-56051dc3d1ba,2025-05-01,291,3,7,-4,11,"{""mgmt"":2,""tech"":2,""general"":7}",Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
03ada45b-5c20-44bb-b143-7ab0a269c6ac,9de596f7-7cd8-45e9-880f-b2bd3365eb9b,2023-05-01,75,0,2,-2,4,"{""mgmt"":2,""tech"":0,""general"":2}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:09.609481+00
03b15f5b-76a4-4198-818b-e72dd390e424,6b3ff796-e21a-4399-9843-dc6ae64e7db0,2023-02-01,28,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
03b8d26b-3dd2-4b4b-a398-7eb36443a823,dad55e60-94a7-4633-86fc-eefd66056e48,2023-03-01,76,0,0,0,4,"{""mgmt"":2,""tech"":0,""general"":2}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
03b992cd-9a68-4dde-bde3-6928c214fa0b,a5bd6404-ef3b-4031-9b6d-06f39ca19af2,2023-03-01,24,1,0,1,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
03b9f0f9-7f3a-41b2-9f9d-8752f5c94389,aa18be69-8a1b-4c5c-aa4e-692d1510beaa,2025-06-01,37,1,1,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
03bdf7f8-0296-433a-a1bc-d1a746c28f0b,f974dbc4-03e3-49b5-b011-4e2571c20b14,2024-09-01,48,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
03c9d54d-7c9a-4dbf-adfd-fec8d00ce77a,b0e3cab3-b1f7-44fd-b49b-b4e7449d0068,2024-04-01,23,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
03cb5e39-e668-4758-a98c-094e7a398652,c3c4e41a-98b2-450c-8bcd-da217abba21c,2023-07-01,12,1,0,1,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:09.609481+00
03cc8ae8-07d6-45a2-83d1-41728384a34c,3c215700-b23d-4d79-a9dd-f0131368024a,2024-03-01,26,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:20.379944+00
03cd3444-22c7-4943-bab1-935196c4cbb7,d41fb5a3-f824-440e-92dc-35e304fdea5d,2023-01-01,423,5,21,-16,12,"{""mgmt"":2,""tech"":2,""general"":8}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:06.98503+00
03cd4688-51d7-4665-a4d5-98cca2b154de,c3a94001-78b8-41ca-b494-68bfe1248e83,2023-10-01,857,5,24,-19,33,"{""mgmt"":3,""tech"":4,""general"":26}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:14.455107+00
03d17702-50bd-43c8-b0c2-3955c8957b82,ce90da8a-7646-49e2-86f5-4d95cde447cc,2025-06-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
03d1c4ea-bd05-4ce1-ba9a-8268e7f4df5e,4772f1d4-f1a2-4b15-9f8f-2dca69a404e4,2023-08-01,492,2,7,-5,23,"{""mgmt"":3,""tech"":4,""general"":16}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:14.455107+00
03e3b63e-0b05-4c7c-8ee2-b6c85f47cdbc,bcd133ac-de8b-4368-ae6f-86ef26bb685f,2025-01-01,90,2,0,2,6,"{""mgmt"":2,""tech"":0,""general"":4}",Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
03ecf19c-2017-4b0a-9511-deb5fc4eb61f,af0b192d-31d7-4702-b840-faf6a9004f77,2024-01-01,9,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
03f8787d-6da0-4ae0-84f1-0d8c89d3823d,bd82c070-7a26-4ad8-ba6c-126a2cad0e63,2023-12-01,8,0,1,-1,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
03fb5f2c-9e2a-44c9-b951-5dfaf67fc187,e6253875-9709-43f5-a55f-a3e00bc9f1fb,2024-08-01,273,7,9,-2,17,"{""mgmt"":3,""tech"":3,""general"":11}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:22.029595+00
03fce856-0097-487b-8bb4-e06b5a4791bd,291c6cf7-f396-4c08-9c43-79a5d919882b,2023-11-01,89,1,0,1,4,"{""mgmt"":1,""tech"":0,""general"":3}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:14.455107+00
03fdc92e-c540-4290-b33f-396988b765a8,85a68b69-7fe1-45ed-8cd7-80ea02069961,2024-02-01,31,1,0,1,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:15.995765+00
03fe3342-df6e-4533-b9aa-50e1cb66c8d3,ce90da8a-7646-49e2-86f5-4d95cde447cc,2025-07-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
0404bf60-874b-4e08-a3da-531551218214,fc31bf9f-ac50-4eac-8b9a-099587bab77d,2023-03-01,8,1,0,1,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
040804e6-13f7-4e08-94a3-29e8b6719da8,708842ca-5b14-4fcc-a3b3-265b71d2d6a8,2024-02-01,33,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:15.995765+00
040c9c27-d0cd-44a6-bbc2-57448ad4ae59,f974dbc4-03e3-49b5-b011-4e2571c20b14,2024-06-01,48,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
040f4d4f-8040-4085-9843-33b4eae5d57a,fe42c4d0-c101-4b0c-981d-9dc5cc1a702a,2025-04-01,183,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
041308aa-9806-4fd8-b757-febfaa61f2bb,e2c70d7f-bcc0-4e96-8691-fea79bab6537,2025-07-01,32,1,1,0,2,"{""mgmt"":2,""tech"":0,""general"":0}",Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
04197744-4a55-4857-90ac-357db840e64c,efc10d88-0b6c-474b-a33f-e1f24371a779,2025-04-01,6,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
04197db8-ae72-482c-9a84-199a04b9d399,653acd90-563e-4ad2-af96-c6623ee32d54,2023-02-01,90,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:06.98503+00
04205f06-0b30-4f5e-9e79-3214f1d5ac82,55771d45-29ac-426d-96aa-00d099f493d6,2025-04-01,70,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
0420ce8f-cf2b-4d32-8565-380cc9981e0d,d5493169-b3a0-4f2f-8852-7e0684234be6,2023-12-01,8,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
04211478-69bf-409c-9df9-9dcd2d1fed59,d5493169-b3a0-4f2f-8852-7e0684234be6,2025-04-01,9,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
0422fd85-f0c1-4073-83da-2f81d3d0ba00,d130bdb5-b95c-4fae-9b9a-07ed55f83a37,2024-07-01,52,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:22.029595+00
04249bea-506d-4e25-8f97-82ec8d0f05fe,0d5b8626-0223-4986-a074-d571354dab3b,2023-01-01,63,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
0427e211-41ab-4189-b4d1-36f4eae7bbd6,387e59f2-93a4-4a90-8596-c68115788d50,2024-04-01,49,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
04287d24-25cf-4e19-b0a8-feb6bc08f013,6259cc71-a434-49d2-a2c9-8340b2efc644,2023-03-01,45,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
0429f135-de13-4c5a-94bd-77094a9402f3,00f94434-5233-4bb7-9e8e-cd9554e25bc3,2024-12-01,14,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:24.996508+00
042a1a51-500b-41e2-ab2b-24f5eb9782f3,0d5b8626-0223-4986-a074-d571354dab3b,2024-12-01,68,0,0,0,3,"{""mgmt"":1,""tech"":1,""general"":1}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:24.996508+00
04338a4c-5ce3-4b2a-9b66-a06ccaaa6973,31666300-7da2-4a49-bc2b-bb1623d882c5,2025-10-01,91,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
0435cf7d-ca0b-4b2c-8e47-46f43c240f2f,8e5bc322-5222-4728-8ae2-e9aecf0a5fae,2024-10-01,58,1,1,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
04376d47-8a3b-4a81-946d-11c41b977657,1b3e2ce3-a073-4926-b58d-a1baafa9ef9e,2025-04-01,22,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
0437ffc0-3902-4d9c-a579-5af24e920949,ec474cc7-fcb2-47c2-9a72-93c80a50be6e,2024-02-01,28,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:15.995765+00
043818b5-dfd5-4139-be20-a3b3fc924113,692b6dce-268d-4379-a8da-73f576ea14bd,2024-09-01,51,1,1,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.329+00,2026-02-07 02:22:24.996508+00
044ac924-d4ae-440d-8d17-e86d1a36542e,e7db848a-a26e-4539-a830-84c0ec7b0231,2024-11-01,19,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
044b3daa-7114-4eb3-ba78-1a8402ecbce5,6e1c8dcc-f345-4cb2-9ec6-bdcf53ee010b,2024-04-01,24,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
044f69bb-980e-40ab-bb2d-6f144aa1961d,737ab853-54e8-487f-ae3f-0736a4cc3dae,2024-12-01,35,0,1,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
04504a63-41f2-4e65-94fa-f99ed2e8fef0,ed0ffa70-f6c7-463c-8d51-69ae6161dba2,2023-06-01,54,1,0,1,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
0452799a-b863-485c-8e57-8a06d19a8cfd,b3c52773-af21-4cfa-ba35-52b61eec91a5,2024-11-01,12,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:24.996508+00
045c3584-864d-43e0-a0a3-6c6f123e859a,0f9cf932-aac6-4ff0-8d74-22e954876a83,2023-07-01,82,1,0,1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:09.609481+00
047bb0e9-b9c6-4cad-9f66-1174e38a2f23,763109c0-2a8c-4240-84c7-2c1fdcc9b880,2024-07-01,42,0,0,0,0,{},,2026-02-07 02:22:04.322+00,2026-02-07 02:22:22.029595+00
048a6ab7-b9ac-45bf-bac1-d1e00527cee1,6096ef4c-96d6-4211-be50-98fa73664b66,2024-01-01,28,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:15.995765+00
048bf1b8-6b56-49b3-b1e6-2955271c715f,e7db848a-a26e-4539-a830-84c0ec7b0231,2024-03-01,18,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
048d0e40-b3e8-48f6-9e21-4801ac86048e,d8b64dca-e993-41b3-9e8e-bfdca8020585,2025-03-01,72,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
048d9070-4f9b-4f0b-b8d4-96725d966ad9,32cd542a-f960-440a-9021-af3b033c7cc4,2024-12-01,15,0,1,-1,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:24.996508+00
0498b195-dc4f-42db-907a-9b601b435226,d023c798-a6f9-4ef1-ba03-712aa98b1fee,2025-07-01,286,1,5,-4,15,"{""mgmt"":2,""tech"":6,""general"":7}",Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
049a49a1-0a36-4f53-bc60-58b7e178a99b,c3865ce4-6232-4088-a12b-6ffe2e8f61ef,2025-09-01,11,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
049bf83b-ad76-4a65-955b-698c986a7861,73c6120c-3d8a-4d08-b8fc-8d582fa08f04,2025-05-01,55,5,0,5,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
049c5da3-87da-4983-b28b-0175bad85a6a,c6b4b8fd-cbab-4cc5-88b2-1b4dbecf9659,2025-03-01,19,1,1,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
049c76df-d8b2-4959-9668-db31eb0b7ab5,65840928-66ba-4e22-86b3-b0e7cb6f41ac,2023-03-01,48,1,0,1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
04bb57f0-552f-4ae5-87b7-3f4db6dda636,18f6ef01-6a94-48c8-8dd2-10a6bb707e57,2023-11-01,11,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
04c5896a-78b4-4d9a-b895-d8ceb8020a00,c4a836b6-5139-4b74-a9f1-103dfbc9a668,2024-10-01,12,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
04c5de7e-4dc7-4809-abed-a7a2c95933e6,754ec407-99e2-446a-b2d5-83fe55f24638,2025-03-01,167,1,4,-3,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
04c5ec81-a522-4429-a1c1-4f656f205246,7c93de46-dc62-4d4b-a2df-37f0d8becd36,2024-07-01,15,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:22.029595+00
04cd218a-38e6-403c-9d4a-1c02121c99d6,73c6120c-3d8a-4d08-b8fc-8d582fa08f04,2024-01-01,45,0,0,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
04d0d5b8-8d51-4afc-8955-052068eca4f6,754ec407-99e2-446a-b2d5-83fe55f24638,2025-09-01,165,2,2,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
04d25786-c22e-4534-b948-2943ae901d4c,5647718e-ce18-4c12-b0a7-f46ecf97b815,2023-10-01,58,1,1,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:14.455107+00
04dd4039-446b-4582-aa4a-24f3f97d71b7,92ac5792-3b94-42b7-bb99-cd7c5799b85f,2024-01-01,5,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
04ddc4d9-845b-4ca0-a9bb-d750eccef901,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2024-07-01,20,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
04e2b9f6-de9c-47bf-94a5-1e4a41254765,c97a6c99-4ce4-4110-9914-ab1c1e9ee673,2023-01-01,31,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:06.98503+00
04e38b7f-9f24-40c6-b84a-876c052e1e92,80508674-159a-465e-bc6d-7db5ba5dcec3,2025-03-01,6,0,0,0,5,"{""mgmt"":1,""tech"":1,""general"":3}",Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
04e52bb9-071f-4027-9e30-2aff2fe9b62d,7e8e7d78-7e58-4b2c-a3ba-157763ab3b45,2025-02-01,23,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
04f330ba-f5db-4c6a-9176-e22819583609,238aab23-2fed-46d1-9774-142c7e9e4cb3,2024-10-01,11,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
04f55583-2523-424c-be95-327ecfb99a85,143874ec-a0f1-4788-b39e-d06381ca9dab,2025-11-01,63,1,1,0,0,{},Imported via script,2026-02-05 14:16:45.302068+00,2026-02-05 14:16:45.302068+00
04fc0edb-d4fb-40ad-a706-b7b2c636848d,cdcab9b4-5632-4a13-a76d-1c48916a47c5,2025-06-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
05064082-5909-4133-a415-570bedcffc74,2b6f54d0-7904-4f62-8607-adbbabc80f90,2023-09-01,148,4,2,2,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
0506710c-a126-4cbe-93fd-ee48dc704b6c,c0f1cc2a-bf81-4c4a-8afc-b13f41b360ed,2023-11-01,19,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
0508f5f3-755f-4f7d-b818-4ed381a95d68,d570fb14-717c-42d1-8d92-44e4cdca9c3c,2023-05-01,68,1,1,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
050aa323-4bdc-43a8-bff9-5799bb47d65e,1dcbb18a-a178-4d9c-b41e-31b97912e3fb,2024-01-01,106,0,2,-2,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
050fbf74-5ce1-48bb-b199-1fc6ade92f59,f3cd1f22-baa1-4d93-8759-1b6de4d2ba99,2025-06-01,258,13,11,2,15,"{""mgmt"":2,""tech"":6,""general"":7}",Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
05167228-4263-4574-91f6-d2677573d483,65840928-66ba-4e22-86b3-b0e7cb6f41ac,2025-12-01,52,2,0,2,5,"{""mgmt"":1,""tech"":2,""general"":2}",Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
051f8fc4-d00a-4c57-a44b-99a1c89488fe,e6253875-9709-43f5-a55f-a3e00bc9f1fb,2025-06-01,268,2,0,2,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
0529cd18-ac0c-45e7-a3e3-16dbfaebdffa,0f9cf932-aac6-4ff0-8d74-22e954876a83,2024-02-01,77,1,0,1,4,"{""mgmt"":1,""tech"":0,""general"":3}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
05384fcb-7e11-4597-9d38-6125f71c2b7b,bc3991ed-14ac-488d-9f73-8e34799a2ec5,2023-03-01,13,1,0,1,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:06.98503+00
053853ad-49c8-49c1-b8a7-e804af3914b7,b386c837-5536-4489-8e11-957f0a1ea585,2024-04-01,63,0,0,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
053cd579-0540-48b6-b25c-8e3b3aadad4b,5e5200a7-bd21-438b-b7e2-8d4c9621cf73,2024-09-01,61,0,1,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
053eb5c1-8691-4694-9c66-8d89bc550e13,7a621294-3f39-4ea7-8d9f-585fae3d4ee4,2023-04-01,46,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:06.98503+00
053fe663-46f1-48c3-8201-bfe5e1b0aabb,15922505-4581-41d6-8b3a-9cb88c8dd996,2023-10-01,467,1,11,-10,34,"{""mgmt"":5,""tech"":6,""general"":23}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:14.455107+00
0542dd39-0e16-4218-b3f5-4abdb274b279,c9e82b54-3dba-435c-a3a8-33a6ce106ec7,2023-01-01,13,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:06.98503+00
05454e6d-2be9-4cb5-9366-c1b0d8f5ea6d,4d420837-79fe-462a-bf46-f76a4c7b4fc4,2023-10-01,6,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:14.455107+00
054a370d-8dc6-4bde-b7d5-d9241480656a,9de596f7-7cd8-45e9-880f-b2bd3365eb9b,2025-10-01,85,0,0,0,4,"{""mgmt"":2,""tech"":0,""general"":2}",Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
0553eaf9-5356-4bd1-896d-da132d6fbd03,412aca6f-e573-40b9-9b95-3daaadfa85be,2024-12-01,8,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
05577514-2173-4939-a43d-14be4efee876,c3865ce4-6232-4088-a12b-6ffe2e8f61ef,2024-07-01,15,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:22.029595+00
055c0f86-2027-4d6e-8cff-005ebdf1471e,3790ad25-6c59-4b3a-be3f-5413b3b93570,2023-12-01,11,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
05681072-20c9-41ce-9da6-bd3a15233520,b0e3cab3-b1f7-44fd-b49b-b4e7449d0068,2024-02-01,23,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:15.995765+00
056bb7d1-d642-4d3f-bc17-a6ad90af31f9,a0165031-7665-4f4b-b140-a68e8c77b680,2025-04-01,25,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
056bffcd-4c92-4168-9493-050d963e5ff2,5e2f7041-2bee-40be-b890-8aa92238731d,2023-08-01,9,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:14.455107+00
057938f4-a8dc-44ad-8653-81278c4d869b,a0653a77-03c0-472e-9d29-6a15b679f364,2024-09-01,58,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:22.029595+00
0585d755-42a2-401d-b25c-2b3e3b0f1600,a8096d89-25fc-4c0f-b97a-5e1b321b2c2c,2023-12-01,77,0,3,-3,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
0587e6ce-100c-4bd7-98f9-e45294d2324c,7e8e7d78-7e58-4b2c-a3ba-157763ab3b45,2023-10-01,33,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
058a4631-8c01-4ee1-941c-d06624b23714,fdceda71-97e9-48c7-83f9-5950df01c6be,2024-02-01,26,1,0,1,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
